x,muTest,muModel,p3sigmaModel,m3sigmaModel
1408.0,0.18748,0.19583128,0.27288282,0.11877974
1409.0,0.19101,0.16023229,0.23297274,0.08749184
1410.0,0.19318,0.08483856,0.16758674,0.0020903721
1411.0,0.19439,0.026873037,0.11923359,-0.06548752
1412.0,0.19537,-0.000402948,0.0926377,-0.0934436
1413.0,0.19588,0.014190775,0.1324733,-0.104091756
1414.0,0.19529,0.06311969,0.16431028,-0.03807091
1415.0,0.19374,0.13088565,0.21140863,0.05036266
1416.0,0.19149,0.15440898,0.23669726,0.07212069
1417.0,0.1888,0.13628146,0.22560628,0.046956643
1418.0,0.18643,0.13352218,0.2262106,0.04083378
1419.0,0.18467,0.15209807,0.24187241,0.062323734
1420.0,0.18319,0.20653893,0.28051254,0.13256532
1421.0,0.18196,0.23793255,0.3054818,0.1703833
1422.0,0.181,0.23210706,0.29835224,0.16586187
1423.0,0.18028,0.20373954,0.27219042,0.13528866
1424.0,0.18013,0.21154992,0.27787846,0.14522137
1425.0,0.18054,0.23363964,0.3008331,0.16644618
1426.0,0.18102,0.24607895,0.32745385,0.16470405
1427.0,0.18095,0.25147817,0.34181994,0.16113637
1428.0,0.18009,0.19882075,0.2779763,0.1196652
1429.0,0.17888,0.10416198,0.19201893,0.016305037
1430.0,0.17801,0.065406315,0.1578716,-0.027058966
1431.0,0.17779,0.029275699,0.12649654,-0.06794514
1432.0,0.1777,0.027481748,0.13189615,-0.076932654
1433.0,0.177,0.0786239,0.18272617,-0.025478378
1434.0,0.17578,0.14041564,0.22815381,0.052677467
1435.0,0.17432,0.1680546,0.25567037,0.08043884
1436.0,0.1729,0.15649961,0.2463761,0.06662313
1437.0,0.172,0.15350983,0.24177971,0.06523994
1438.0,0.17176,0.13619076,0.22597298,0.046408534
1439.0,0.17214,0.1556292,0.2564217,0.054836735
1440.0,0.1732,0.18984702,0.28661746,0.09307657
1441.0,0.17487,0.22067732,0.3010862,0.14026845
1442.0,0.17717,0.26034898,0.3275115,0.19318645
1443.0,0.18004,0.27228653,0.33794194,0.20663114
1444.0,0.18345,0.26821104,0.33280662,0.20361546
1445.0,0.18739,0.23609969,0.30265015,0.16954924
1446.0,0.19181,0.18182954,0.2603926,0.10326647
1447.0,0.19664,0.16962256,0.25557995,0.083665155
1448.0,0.20183,0.16620514,0.25430673,0.07810354
1449.0,0.20724,0.1843511,0.27177298,0.09692921
1450.0,0.21278,0.20611179,0.2899343,0.12228926
1451.0,0.21833,0.22068723,0.3016287,0.13974574
1452.0,0.22382,0.23841594,0.31242892,0.16440296
1453.0,0.22922,0.26065814,0.3287624,0.19255388
1454.0,0.23441,0.2799685,0.33946958,0.22046742
1455.0,0.23935,0.2801857,0.3405406,0.21983081
1456.0,0.24393,0.2663423,0.32701102,0.20567359
1457.0,0.24816,0.2196394,0.28698447,0.15229434
1458.0,0.25208,0.20912062,0.279705,0.13853623
1459.0,0.25566,0.25139475,0.3111277,0.1916618
1460.0,0.25868,0.24655132,0.31263313,0.18046951
1461.0,0.26077,0.24975885,0.31873202,0.1807857
1462.0,0.26174,0.1783572,0.25060612,0.10610829
1463.0,0.26219,0.088941835,0.18031348,-0.0024298131
1464.0,0.26289,0.018537272,0.13058595,-0.09351142
1465.0,0.26348,0.005801073,0.108210385,-0.09660824
1466.0,0.26332,0.019788492,0.16590178,-0.1263248
1467.0,0.26269,-0.05471789,0.065805405,-0.17524119
1468.0,0.26156,-0.04453068,0.06937364,-0.15843499
1469.0,0.2599,-0.021774305,0.098306336,-0.14185494
1470.0,0.25807,0.03472189,0.15203793,-0.082594156
1471.0,0.2564,0.08818124,0.187282,-0.010919511
1472.0,0.25491,0.18465836,0.2563749,0.112941824
1473.0,0.25331,0.22807056,0.29789096,0.15825015
1474.0,0.25132,0.22650464,0.29957014,0.15343912
1475.0,0.24875,0.14429478,0.2231443,0.065445274
1476.0,0.24606,0.09520485,0.1870625,0.0033472106
1477.0,0.2441,0.07141933,0.17444009,-0.03160143
1478.0,0.24249,0.10769467,0.2005491,0.014840253
1479.0,0.24053,0.17004918,0.24349299,0.09660536
1480.0,0.23821,0.21593066,0.27987808,0.15198323
1481.0,0.23547,0.18225437,0.2508279,0.113680854
1482.0,0.23251,0.120237395,0.2054255,0.03504929
1483.0,0.22997,0.10267447,0.19421875,0.011130191
1484.0,0.22795,0.11963672,0.20898841,0.03028503
1485.0,0.226,0.16540134,0.24094795,0.08985473
1486.0,0.22404,0.22893386,0.2912877,0.16658002
1487.0,0.22203,0.24630445,0.30870134,0.18390757
1488.0,0.21978,0.23258975,0.2923937,0.17278579
1489.0,0.21752,0.20515214,0.2686755,0.14162879
1490.0,0.2156,0.18369263,0.25172132,0.11566395
1491.0,0.21409,0.1761349,0.24767369,0.10459611
1492.0,0.21275,0.16885231,0.24451151,0.09319312
1493.0,0.21145,0.17344795,0.24795523,0.09894068
1494.0,0.21021,0.21295577,0.2777512,0.14816034
1495.0,0.20889,0.24495701,0.30676866,0.18314537
1496.0,0.20707,0.24088778,0.3273499,0.15442565
1497.0,0.20426,0.25112614,0.34491947,0.15733281
1498.0,0.20028,0.2225689,0.31177247,0.13336535
1499.0,0.1956,0.1336025,0.21642265,0.050782345
1500.0,0.19098,0.05733604,0.15188888,-0.03721679
1501.0,0.18664,0.04283995,0.14501497,-0.059335075
1502.0,0.18199,0.12433471,0.20054322,0.0481262
1503.0,0.17593,0.13121912,0.21978372,0.042654514
1504.0,0.16772,0.15478957,0.24625501,0.06332413
1505.0,0.15761,0.15912004,0.24957842,0.06866166
1506.0,0.14648,0.12032432,0.21152869,0.029119946
1507.0,0.13489,0.07385647,0.1629232,-0.015210256
1508.0,0.1227,0.06076071,0.14358126,-0.02205984
1509.0,0.10971,0.08677379,0.16793624,0.0056113377
1510.0,0.095478,0.10883168,0.1972022,0.020461164
1511.0,0.079929,0.116157174,0.21592169,0.016392663
1512.0,0.06336,0.10585976,0.20622635,0.0054931715
1513.0,0.045969,0.04205686,0.13777913,-0.053665414
1514.0,0.028004,-0.046573848,0.054089487,-0.14723718
1515.0,0.0099532,-0.09790715,0.0054174885,-0.20123178
1516.0,-0.0072856,-0.13945797,-0.035340182,-0.24357575
1517.0,-0.023236,-0.11039089,0.014544062,-0.23532584
1518.0,-0.038671,-0.008659374,0.083169416,-0.10048817
1519.0,-0.054414,0.005097233,0.11947068,-0.10927621
1520.0,-0.07027,0.032523144,0.13820243,-0.07315613
1521.0,-0.085349,0.024798162,0.12243266,-0.07283633
1522.0,-0.09869,-0.03750576,0.07053089,-0.14554241
1523.0,-0.11028,-0.099098966,0.017737389,-0.21593532
1524.0,-0.12002,-0.12679218,-0.007628709,-0.24595565
1525.0,-0.12796,-0.1262978,-0.0063375533,-0.24625805
1526.0,-0.13477,-0.104625545,0.008561216,-0.2178123
1527.0,-0.14037,-0.09255488,0.015513375,-0.20062314
1528.0,-0.14444,-0.07719579,0.027212039,-0.18160363
1529.0,-0.14686,-0.06708581,0.037659623,-0.17183125
1530.0,-0.14748,-0.08216704,0.026765577,-0.19109964
1531.0,-0.1462,-0.06522616,0.04375036,-0.17420268
1532.0,-0.14281,-0.05487804,0.055733964,-0.16549005
1533.0,-0.13746,0.021196743,0.1122399,-0.06984641
1534.0,-0.13058,0.117721036,0.1928664,0.042575672
1535.0,-0.12267,0.14019513,0.22084402,0.059546247
1536.0,-0.11387,0.085805066,0.1729972,-0.0013870746
1537.0,-0.10371,-0.0025822045,0.09747879,-0.10264321
1538.0,-0.091703,-0.036489934,0.07148437,-0.14446424
1539.0,-0.077998,-0.014816647,0.08985993,-0.11949323
1540.0,-0.063429,0.060975302,0.14863853,-0.026687931
1541.0,-0.048775,0.09210642,0.1745148,0.009698033
1542.0,-0.034245,0.05221076,0.14248228,-0.038060766
1543.0,-0.019436,0.026318442,0.120975286,-0.068338394
1544.0,-0.0038644,0.012774252,0.109886326,-0.08433782
1545.0,0.012208,0.045724723,0.14109968,-0.049650226
1546.0,0.028107,0.12595063,0.20012614,0.051775128
1547.0,0.043585,0.17991039,0.24612695,0.113693826
1548.0,0.05828,0.2087479,0.27999365,0.13750213
1549.0,0.071796,0.19713745,0.26968807,0.12458682
1550.0,0.084522,0.13117266,0.2090698,0.05327551
1551.0,0.097022,0.06202994,0.14724113,-0.023181256
1552.0,0.10944,-0.028044391,0.076251805,-0.13234058
1553.0,0.1215,-0.070660256,0.033305056,-0.17462558
1554.0,0.1326,-0.061139517,0.043566354,-0.1658454
1555.0,0.14273,-0.022497376,0.15264724,-0.19764198
1556.0,0.15212,-0.00088640576,0.16450839,-0.16628121
1557.0,0.16076,-0.009565588,0.12533349,-0.14446467
1558.0,0.16877,0.026086621,0.14527266,-0.093099415
1559.0,0.17624,0.07663688,0.18887916,-0.0356054
1560.0,0.18331,0.11899505,0.22167367,0.016316436
1561.0,0.19013,0.12812245,0.23116383,0.025081068
1562.0,0.19673,0.141989,0.23749667,0.04648131
1563.0,0.20302,0.1955581,0.2707793,0.12033689
1564.0,0.20887,0.2406861,0.3233058,0.1580664
1565.0,0.2139,0.26356578,0.35050446,0.17662708
1566.0,0.21763,0.25752014,0.3478456,0.16719466
1567.0,0.22001,0.19117768,0.27444404,0.10791131
1568.0,0.22176,0.097880624,0.19637,-0.0006087646
1569.0,0.22332,0.048877668,0.15548208,-0.057726752
1570.0,0.2245,0.058330603,0.16200319,-0.04534199
1571.0,0.2248,0.112917855,0.20795128,0.017884433
1572.0,0.22386,0.119754896,0.20731615,0.032193646
1573.0,0.22187,0.109376274,0.19861817,0.020134367
1574.0,0.21919,0.11129704,0.20111443,0.021479651
1575.0,0.21624,0.14395307,0.22222045,0.06568569
1576.0,0.21304,0.1876316,0.25408727,0.12117594
1577.0,0.20943,0.19108635,0.25556433,0.12660839
1578.0,0.20546,0.16870579,0.23908898,0.0983226
1579.0,0.20143,0.15122052,0.22935314,0.073087886
1580.0,0.19772,0.17299438,0.24543247,0.10055628
1581.0,0.19425,0.2189886,0.28430852,0.15366867
1582.0,0.19049,0.23254706,0.3104896,0.15460451
1583.0,0.18604,0.24116,0.32662967,0.15569034
1584.0,0.18095,0.20491949,0.28415102,0.12568794
1585.0,0.17558,0.16321404,0.23395124,0.09247685
1586.0,0.1702,0.12464732,0.19925755,0.050037086
1587.0,0.16468,0.09074228,0.17190734,0.009577237
1588.0,0.15898,0.04638534,0.13540381,-0.042633124
1589.0,0.15326,0.028287062,0.11909024,-0.062516116
1590.0,0.14789,0.025840534,0.12441639,-0.07273532
1591.0,0.14268,0.10099296,0.18498018,0.017005742
1592.0,0.13711,0.008861008,0.110122144,-0.09240013
1593.0,0.13068,0.04116062,0.14949542,-0.06717419
1594.0,0.12285,0.050488543,0.15142898,-0.050451893
1595.0,0.11443,0.052518897,0.14664859,-0.0416108
1596.0,0.10642,0.042058125,0.1395554,-0.055439144
1597.0,0.098322,0.08210092,0.18711123,-0.022909395
1598.0,0.089496,0.10451743,0.2268906,-0.017855741
1599.0,0.079542,0.07333687,0.1898234,-0.043149665
1600.0,0.06829,-0.0035664472,0.11020605,-0.11733894
1601.0,0.056056,-0.064388044,0.052834563,-0.18161064
1602.0,0.042968,-0.133038,0.0004541725,-0.26653016
1603.0,0.029394,-0.12107206,0.004123859,-0.24626797
1604.0,0.015233,-0.0117770545,0.09041566,-0.11396977
1605.0,-0.00035511,0.008696338,0.10465526,-0.08726258
1606.0,-0.016991,-0.06610049,0.035229504,-0.16743049
1607.0,-0.033497,-0.1199175,-0.011714891,-0.2281201
1608.0,-0.049406,-0.11908207,-0.009538844,-0.2286253
1609.0,-0.064426,-0.034870468,0.058383703,-0.12812464
1610.0,-0.078885,0.021401053,0.11011908,-0.06731697
1611.0,-0.093262,0.011437616,0.101740696,-0.07886546
1612.0,-0.10708,-0.025151383,0.067228466,-0.11753124
1613.0,-0.11964,-0.06438148,0.028319478,-0.15708244
1614.0,-0.13054,-0.06573055,0.025718018,-0.15717912
1615.0,-0.13982,-0.049431387,0.037894648,-0.13675742
1616.0,-0.14775,-0.050166417,0.03631575,-0.13664858
1617.0,-0.15444,-0.065025605,0.023147888,-0.1531991
1618.0,-0.15974,-0.081987254,0.008455209,-0.17242971
1619.0,-0.16327,-0.10449263,-0.004281655,-0.2047036
1620.0,-0.1648,-0.11986917,-0.01761499,-0.22212335
1621.0,-0.16414,-0.116372176,-0.013731569,-0.21901278
1622.0,-0.16125,-0.11453753,-0.008366644,-0.22070841
1623.0,-0.15635,-0.074310616,0.0342886,-0.18290983
1624.0,-0.14964,-0.013046656,0.082599506,-0.10869281
1625.0,-0.14116,0.03825394,0.12404524,-0.047537357
1626.0,-0.13093,0.05731399,0.1419771,-0.027349126
1627.0,-0.11885,0.05221642,0.13960801,-0.035175163
1628.0,-0.10488,0.07459868,0.15500683,-0.0058094636
1629.0,-0.089286,0.11641596,0.18992549,0.04290644
1630.0,-0.072572,0.12254444,0.19320828,0.051880598
1631.0,-0.055102,0.08653,0.16276804,0.010291971
1632.0,-0.03694,0.03990257,0.12608474,-0.046279598
1633.0,-0.018022,0.034399517,0.12569845,-0.056899413
1634.0,0.0014263,0.084543295,0.16593195,0.0031546354
1635.0,0.020727,0.15903533,0.22647354,0.09159711
1636.0,0.039182,0.1803807,0.25568512,0.10507629
1637.0,0.056257,0.18850508,0.26969248,0.10731768
1638.0,0.071762,0.17313175,0.25359938,0.09266413
1639.0,0.085861,0.15366569,0.23854157,0.06878981
1640.0,0.09846,0.1404781,0.22481877,0.056137435
1641.0,0.10913,0.127416,0.21234003,0.042491972
1642.0,0.11746,0.09639397,0.17936711,0.013420835
1643.0,0.12319,0.066422194,0.15014504,-0.01730065
1644.0,0.12631,0.04362795,0.12367892,-0.036423024
1645.0,0.12683,0.02874306,0.11104779,-0.053561673
1646.0,0.12479,-0.0012518985,0.078795955,-0.08129975
1647.0,0.1203,-0.039445404,0.04433031,-0.123221114
1648.0,0.11371,-0.030430589,0.057983052,-0.118844226
1649.0,0.10554,-0.029574415,0.05969222,-0.11884105
1650.0,0.096292,-0.02547227,0.06860007,-0.11954461
1651.0,0.086258,0.0016047163,0.0960949,-0.09288547
1652.0,0.075648,0.059052028,0.14842802,-0.03032396
1653.0,0.064694,0.12055087,0.19739401,0.043707736
1654.0,0.053614,0.16619033,0.23602965,0.096351005
1655.0,0.04259,0.17730701,0.25495553,0.099658474
1656.0,0.031893,0.16622202,0.24929757,0.08314647
1657.0,0.021962,0.09388689,0.1726155,0.015158273
1658.0,0.013414,0.043699916,0.13227852,-0.04487868
1659.0,0.0067673,0.023849502,0.11759627,-0.069897264
1660.0,0.0021779,0.019652199,0.11569883,-0.076394424
1661.0,-0.00076599,0.061903957,0.1590328,-0.035224896
1662.0,-0.0025152,0.120970555,0.20617044,0.035770677
1663.0,-0.0030896,0.17516693,0.24495614,0.10537774
1664.0,-0.0024993,0.19721034,0.26667333,0.12774737
1665.0,-0.00072396,0.20951511,0.28451523,0.13451499
1666.0,0.0022626,0.2150509,0.29479882,0.13530299
1667.0,0.0062203,0.18336733,0.25986362,0.106871024
1668.0,0.011048,0.116957135,0.19536236,0.03855192
1669.0,0.01688,0.06518701,0.15680811,-0.026434086
1670.0,0.023847,0.051111057,0.14680132,-0.044579208
1671.0,0.031768,0.07173012,0.16758615,-0.024125904
1672.0,0.040098,0.114694014,0.20334662,0.026041403
1673.0,0.048401,0.13457002,0.21680562,0.052334413
1674.0,0.056698,0.14375539,0.22829118,0.0592196
1675.0,0.065252,0.13629496,0.22471674,0.047873184
1676.0,0.074302,0.15618224,0.24126239,0.0711021
1677.0,0.083705,0.20988545,0.28070846,0.13906243
1678.0,0.093199,0.23418692,0.29875553,0.1696183
1679.0,0.10249,0.24251692,0.31839103,0.16664283
1680.0,0.11104,0.24340437,0.32554847,0.16126028
1681.0,0.11882,0.24090454,0.32692474,0.15488434
1682.0,0.12591,0.23018342,0.3225309,0.13783595
1683.0,0.13206,0.20898077,0.30086994,0.11709161
1684.0,0.13697,0.15437743,0.23506783,0.07368703
1685.0,0.14049,0.09393852,0.17121583,0.016661212
1686.0,0.14265,0.073576726,0.15435088,-0.0071974173
1687.0,0.14332,0.0966088,0.17007446,0.023143142
1688.0,0.14215,0.117594495,0.19711076,0.038078234
1689.0,0.13879,0.11981003,0.20875758,0.030862488
1690.0,0.13317,0.08967478,0.176263,0.0030865595
1691.0,0.12575,0.040874764,0.119480416,-0.037730888
1692.0,0.11701,0.015295033,0.09917455,-0.06858448
1693.0,0.10711,0.033074014,0.108532675,-0.042384647
1694.0,0.096008,0.044795744,0.12490588,-0.03531439
1695.0,0.083584,0.03592974,0.11873085,-0.04687137
1696.0,0.070024,0.012757503,0.09137436,-0.065859355
1697.0,0.055806,0.0033857238,0.08198275,-0.0752113
1698.0,0.041368,-0.0015292163,0.07753112,-0.080589555
1699.0,0.026822,0.022877572,0.10213484,-0.05637969
1700.0,0.01231,0.006989282,0.08573263,-0.07175406
1701.0,-0.0018293,0.0020215828,0.08363981,-0.079596646
1702.0,-0.015283,0.02902082,0.10782604,-0.049784403
1703.0,-0.028027,0.06564178,0.14953089,-0.018247329
1704.0,-0.040354,0.0729585,0.18128747,-0.03537047
1705.0,-0.052503,0.049061105,0.14759745,-0.049475238
1706.0,-0.064056,-0.009653245,0.081375785,-0.10068228
1707.0,-0.074075,-0.02471578,0.06751323,-0.11694479
1708.0,-0.081878,-0.06429285,0.03230094,-0.16088665
1709.0,-0.087397,-0.038936354,0.072941996,-0.15081471
1710.0,-0.091554,0.035534948,0.12192939,-0.050859496
1711.0,-0.095279,0.08163986,0.16100587,0.0022738576
1712.0,-0.098592,0.10002688,0.18402538,0.016028397
1713.0,-0.10082,0.06890831,0.15267345,-0.014856823
1714.0,-0.10119,0.09684479,0.17763707,0.016052507
1715.0,-0.10004,0.121502005,0.21775779,0.025246218
1716.0,-0.098352,0.12849943,0.24681982,0.010179035
1717.0,-0.096839,0.11236623,0.2325471,-0.007814638
1718.0,-0.095364,0.054159477,0.16799787,-0.059678912
1719.0,-0.093607,-0.029713633,0.07420143,-0.1336287
1720.0,-0.091985,-0.042292137,0.053894762,-0.13847904
1721.0,-0.090842,0.0057756687,0.12061456,-0.10906322
1722.0,-0.090551,0.018923912,0.1565785,-0.11873068
1723.0,-0.091463,-0.00060343766,0.13546024,-0.13666712
1724.0,-0.093533,-0.049755413,0.07647136,-0.17598218
1725.0,-0.096702,-0.12764631,-0.0133756995,-0.24191692
1726.0,-0.10088,-0.18963619,-0.08555067,-0.2937217
1727.0,-0.10602,-0.2038682,-0.10247627,-0.30526012
1728.0,-0.11209,-0.19702402,-0.094984695,-0.29906332
1729.0,-0.11892,-0.20250316,-0.0948981,-0.3101082
1730.0,-0.12625,-0.17798087,-0.06895795,-0.2870038
1731.0,-0.13368,-0.14456119,-0.038158253,-0.2509641
1732.0,-0.14085,-0.109720856,-0.0074564666,-0.21198525
1733.0,-0.14766,-0.07730864,0.02258949,-0.17720677
1734.0,-0.15396,-0.06023218,0.040156838,-0.1606212
1735.0,-0.15942,-0.048646115,0.052117296,-0.14940953
1736.0,-0.1637,-0.017189313,0.07899225,-0.113370866
1737.0,-0.16651,0.013065781,0.10492061,-0.078789055
1738.0,-0.16766,0.03284121,0.1217825,-0.056100074
1739.0,-0.16702,0.0430391,0.1287507,-0.0426725
1740.0,-0.16464,0.10955546,0.18232808,0.036782853
1741.0,-0.16069,0.12600678,0.213817,0.038196556
1742.0,-0.15565,0.13610984,0.24482226,0.027397431
1743.0,-0.14997,0.12609826,0.23865527,0.013541259
1744.0,-0.14357,0.06286937,0.1615141,-0.035775363
1745.0,-0.1362,-0.008480695,0.09048515,-0.107446544
1746.0,-0.12766,-0.046410043,0.060021576,-0.15284166
1747.0,-0.11811,-0.03201237,0.070725635,-0.13475038
1748.0,-0.10843,0.062108684,0.14364699,-0.019429613
1749.0,-0.099531,0.111395575,0.19175026,0.031040892
1750.0,-0.091862,0.11088439,0.19560885,0.02615992
1751.0,-0.085102,0.08022152,0.16205105,-0.0016080216
1752.0,-0.078881,0.069355085,0.15493062,-0.016220458
1753.0,-0.073155,0.039559815,0.121377826,-0.04225819
1754.0,-0.06813,0.027480852,0.10687791,-0.051916208
1755.0,-0.064183,0.028513867,0.111390844,-0.054363105
1756.0,-0.061406,0.016319126,0.09473288,-0.06209463
1757.0,-0.059826,0.031084532,0.12303349,-0.060864426
1758.0,-0.059535,0.044944964,0.16284855,-0.07295862
1759.0,-0.060647,0.04516451,0.18203758,-0.091708556
1760.0,-0.063116,0.020899452,0.15796223,-0.116163336
1761.0,-0.066739,-0.04033587,0.07956683,-0.16023856
1762.0,-0.071406,-0.1162577,-0.0075285137,-0.22498688
1763.0,-0.076994,-0.14097813,-0.02645646,-0.25549978
1764.0,-0.083352,-0.12598157,-0.019595385,-0.23236775
1765.0,-0.090449,-0.030125992,0.05556874,-0.11582072
1766.0,-0.098465,-0.003829939,0.08692424,-0.09458412
1767.0,-0.10747,-0.013907354,0.08206381,-0.10987851
1768.0,-0.11699,-0.08253783,0.01304432,-0.17811999
1769.0,-0.12667,-0.083991155,0.015778862,-0.18376118
1770.0,-0.13612,-0.099422574,0.002182424,-0.20102757
1771.0,-0.14462,-0.09251041,0.013817854,-0.19883868
1772.0,-0.15207,-0.017874198,0.079062514,-0.11481091
1773.0,-0.1592,0.06632097,0.14984198,-0.017200038
1774.0,-0.16641,0.084560625,0.1772995,-0.008178242
1775.0,-0.17331,0.07016645,0.16126965,-0.020936742
1776.0,-0.17925,0.011304889,0.10184033,-0.07923055
1777.0,-0.18372,-0.037500717,0.053364865,-0.12836629
1778.0,-0.18689,-0.010673831,0.07302229,-0.09436995
1779.0,-0.18903,0.0045421543,0.08737037,-0.07828606
1780.0,-0.19057,-0.044929978,0.04136664,-0.1312266
1781.0,-0.19153,-0.075670265,0.0216842,-0.17302473
1782.0,-0.19131,-0.07913165,0.021677494,-0.17994079
1783.0,-0.18966,-0.06209213,0.04037508,-0.16455933
1784.0,-0.18682,0.015485795,0.103101164,-0.07212958
1785.0,-0.18335,0.07145831,0.14731607,-0.0043994486
1786.0,-0.17959,0.054980397,0.13631769,-0.02635689
1787.0,-0.17509,0.01644939,0.1067906,-0.07389182
1788.0,-0.16931,0.014972981,0.10724984,-0.07730387
1789.0,-0.16224,0.088135384,0.1626727,0.013598077
1790.0,-0.15441,0.122626,0.20096374,0.04428827
1791.0,-0.14648,0.106138416,0.18548495,0.026791893
1792.0,-0.13846,0.03509256,0.12413934,-0.053954218
1793.0,-0.12965,0.0057670455,0.09966933,-0.088135235
1794.0,-0.11942,-0.017430998,0.083489776,-0.11835177
1795.0,-0.10805,0.020970685,0.1196128,-0.07767142
1796.0,-0.096236,0.06982987,0.16042069,-0.020760953
1797.0,-0.084337,0.06798154,0.16353625,-0.02757316
1798.0,-0.072097,0.071030475,0.16584918,-0.023788221
1799.0,-0.059027,0.07806652,0.17510954,-0.018976502
1800.0,-0.045058,0.11531788,0.2068769,0.023758851
1801.0,-0.030535,0.18023123,0.25259948,0.107862964
1802.0,-0.015609,0.19128424,0.25924653,0.12332195
1803.0,-0.00042087,0.14715731,0.22732922,0.066985406
1804.0,0.015171,0.1188958,0.20956272,0.028228872
1805.0,0.031454,0.12502834,0.21487395,0.03518273
1806.0,0.048157,0.17233749,0.24964881,0.09502617
1807.0,0.064779,0.2189901,0.28465596,0.15332425
1808.0,0.081071,0.20355348,0.272502,0.13460495
1809.0,0.0969,0.17002076,0.25218725,0.08785426
1810.0,0.11243,0.1448221,0.23203342,0.057610795
1811.0,0.12783,0.14119996,0.2319307,0.05046922
1812.0,0.14272,0.16326144,0.25433904,0.07218383
1813.0,0.15688,0.18616818,0.27489054,0.09744581
1814.0,0.17026,0.208597,0.29575247,0.12144155
1815.0,0.18276,0.19797932,0.2851609,0.11079775
1816.0,0.19449,0.1952944,0.28439325,0.10619553
1817.0,0.2055,0.20885111,0.296026,0.121676244
1818.0,0.21566,0.23300482,0.31168577,0.15432388
1819.0,0.22499,0.26715362,0.3329557,0.20135155
1820.0,0.23342,0.2736601,0.33814347,0.20917673
1821.0,0.24086,0.27820483,0.34327286,0.21313679
1822.0,0.24727,0.25257802,0.31587356,0.18928246
1823.0,0.25272,0.19848289,0.26874235,0.12822342
1824.0,0.25741,0.15907764,0.2412954,0.07685989
1825.0,0.26144,0.1493743,0.23521072,0.063537896
1826.0,0.26482,0.1629341,0.2502179,0.07565028
1827.0,0.26743,0.18526943,0.2696587,0.100880146
1828.0,0.26932,0.21161382,0.28804833,0.1351793
1829.0,0.27057,0.24278902,0.3086621,0.17691594
1830.0,0.27123,0.26853102,0.3307519,0.20631015
