x,muTest,muModel,p3sigmaModel,m3sigmaModel
1446.0,0.18066,0.2584147,0.31563294,0.20119643
1447.0,0.20286,0.25416505,0.31396505,0.19436505
1448.0,0.22297,0.2514618,0.3135152,0.18940842
1449.0,0.24087,0.24903317,0.31556475,0.18250158
1450.0,0.25633,0.24491598,0.31109476,0.17873718
1451.0,0.26913,0.23941465,0.31540045,0.16342884
1452.0,0.27913,0.23854418,0.31774992,0.15933844
1453.0,0.28622,0.22816655,0.32228363,0.13404946
1454.0,0.29033,0.2187133,0.3190558,0.118370816
1455.0,0.2913,0.19850552,0.30585778,0.09115328
1456.0,0.28903,0.17863226,0.29304317,0.06422135
1457.0,0.28346,0.16003747,0.27751714,0.04255779
1458.0,0.27467,0.1429551,0.2645679,0.021342285
1459.0,0.26275,0.12221759,0.24712831,-0.0026931316
1460.0,0.24769,0.101656646,0.23095721,-0.027643919
1461.0,0.22964,0.080823265,0.21340403,-0.051757492
1462.0,0.20882,0.05512999,0.19126518,-0.0810052
1463.0,0.18545,0.027179964,0.16360483,-0.109244905
1464.0,0.15985,0.0046504955,0.14203389,-0.13273291
1465.0,0.13241,-0.02543074,0.103418365,-0.15427984
1466.0,0.10349,-0.050216652,0.07437035,-0.17480364
1467.0,0.073514,-0.069268055,0.053477563,-0.19201368
1468.0,0.042906,-0.09790273,0.01874265,-0.21454811
1469.0,0.012045,-0.12107649,-0.010105185,-0.2320478
1470.0,-0.018643,-0.14246394,-0.03596121,-0.24896666
1471.0,-0.048839,-0.16681558,-0.06954537,-0.26408577
1472.0,-0.078175,-0.18852761,-0.09597765,-0.28107756
1473.0,-0.10636,-0.19812325,-0.113355815,-0.28289068
1474.0,-0.13308,-0.20575574,-0.12109811,-0.29041338
1475.0,-0.15815,-0.20769575,-0.12209528,-0.29329622
1476.0,-0.1814,-0.16176149,-0.08016697,-0.24335602
1477.0,-0.20255,-0.13324891,-0.045863993,-0.22063383
1478.0,-0.22146,-0.10418867,-0.015420012,-0.19295734
1479.0,-0.23795,-0.07513658,0.015213855,-0.16548702
1480.0,-0.25169,-0.034432244,0.054243658,-0.12310815
1481.0,-0.26259,-0.023799758,0.06846963,-0.11606915
1482.0,-0.2705,-0.0075728707,0.087820426,-0.102966174
1483.0,-0.27532,0.010634836,0.10461588,-0.0833462
1484.0,-0.27694,0.033870637,0.12565327,-0.057911992
1485.0,-0.27516,0.044643,0.13818614,-0.048900142
1486.0,-0.26999,0.061799187,0.15709054,-0.033492167
1487.0,-0.26156,0.0892676,0.18313156,-0.0045963675
1488.0,-0.24986,0.1065342,0.19927284,0.013795547
1489.0,-0.23495,0.124138564,0.21759711,0.030680016
1490.0,-0.21697,0.14220065,0.23337221,0.051029094
1491.0,-0.19611,0.15850693,0.2485851,0.068428755
1492.0,-0.17272,0.17396604,0.26372176,0.08421031
1493.0,-0.14704,0.18878405,0.278659,0.09890911
1494.0,-0.1195,0.19909887,0.2878064,0.110391356
1495.0,-0.090476,0.20555963,0.29313713,0.117982134
1496.0,-0.060403,0.21353367,0.29765534,0.12941201
1497.0,-0.02968,0.21825546,0.29883403,0.13767691
1498.0,0.0012346,0.22850572,0.3060401,0.15097134
1499.0,0.031982,0.23980929,0.31273627,0.16688232
1500.0,0.062174,0.24417582,0.3123061,0.17604554
1501.0,0.091458,0.25320607,0.31813064,0.1882815
1502.0,0.11959,0.26010925,0.32017046,0.20004803
1503.0,0.14624,0.25857866,0.3183679,0.19878942
1504.0,0.17117,0.2538958,0.31096163,0.19682994
1505.0,0.19418,0.2499984,0.30788362,0.1921132
1506.0,0.21506,0.24884443,0.31069395,0.18699491
1507.0,0.23359,0.25043172,0.32068998,0.18017347
1508.0,0.24951,0.24572915,0.3193843,0.17207399
1509.0,0.26254,0.24180597,0.32386383,0.1597481
1510.0,0.27265,0.23495069,0.32481807,0.14508331
1511.0,0.27959,0.22773015,0.32706866,0.12839165
1512.0,0.28329,0.21486056,0.317837,0.11188413
1513.0,0.28363,0.19887327,0.3108474,0.08689912
1514.0,0.28047,0.18107748,0.30533066,0.056824297
1515.0,0.27389,0.15852149,0.27630645,0.04073654
1516.0,0.26398,0.13367169,0.2509162,0.01642716
1517.0,0.25071,0.11138922,0.23502244,-0.012244001
1518.0,0.23424,0.090359285,0.22614287,-0.045424297
1519.0,0.21478,0.060288914,0.19910774,-0.0785299
1520.0,0.1925,0.038286902,0.17855531,-0.10198151
1521.0,0.16779,0.0060307146,0.13630429,-0.124242865
1522.0,0.14102,-0.01832246,0.106000714,-0.14264563
1523.0,0.11254,-0.045026384,0.07799338,-0.16804615
1524.0,0.082832,-0.070883505,0.04577037,-0.18753737
1525.0,0.052316,-0.09742358,0.012580708,-0.20742787
1526.0,0.021394,-0.11862959,-0.00816378,-0.2290954
1527.0,-0.0095102,-0.14679188,-0.045944944,-0.2476388
1528.0,-0.04002,-0.17037,-0.0761222,-0.2646178
1529.0,-0.069741,-0.1827779,-0.09194465,-0.27361113
1530.0,-0.098391,-0.1992103,-0.11523409,-0.2831865
1531.0,-0.12567,-0.10786825,-0.024546996,-0.1911895
1532.0,-0.1513,-0.10602847,-0.02106648,-0.19099045
1533.0,-0.17502,-0.092981756,-0.0059322864,-0.18003123
1534.0,-0.19665,-0.077552244,0.012342349,-0.16744684
1535.0,-0.2159,-0.065382525,0.026605621,-0.15737067
1536.0,-0.23245,-0.0315026,0.05854575,-0.12155095
1537.0,-0.24612,-0.016185002,0.07643376,-0.108803764
1538.0,-0.25676,0.002636855,0.095348574,-0.09007486
1539.0,-0.2642,0.016666526,0.10876734,-0.07543429
1540.0,-0.26832,0.03982703,0.13100433,-0.051350277
1541.0,-0.26894,0.063158125,0.15415688,-0.02784063
1542.0,-0.26595,0.08029132,0.16969787,-0.009115219
1543.0,-0.25948,0.09988771,0.19023857,0.009536855
1544.0,-0.24962,0.11538671,0.20456843,0.026204988
1545.0,-0.23632,0.13541734,0.22461534,0.04621935
1546.0,-0.21973,0.15140408,0.2417092,0.061098963
1547.0,-0.20008,0.16543159,0.25601885,0.07484434
1548.0,-0.17763,0.18268837,0.27182335,0.0935534
1549.0,-0.15277,0.19088131,0.27938384,0.1023788
1550.0,-0.12587,0.20872481,0.29520404,0.12224558
1551.0,-0.097325,0.21392988,0.29877913,0.12908061
1552.0,-0.067511,0.22089593,0.3044258,0.13736606
1553.0,-0.036901,0.23185657,0.31325364,0.1504595
1554.0,-0.0059691,0.23783362,0.3128363,0.16283095
1555.0,0.024917,0.23934263,0.31011933,0.16856594
1556.0,0.055358,0.25651082,0.32084662,0.19217503
1557.0,0.084976,0.2627388,0.32301748,0.20246011
1558.0,0.11345,0.2617918,0.32139733,0.20218626
1559.0,0.14046,0.2601183,0.32098025,0.19925636
1560.0,0.16577,0.2531134,0.31364584,0.19258094
1561.0,0.18913,0.25482908,0.319661,0.18999717
1562.0,0.21028,0.25206304,0.32039297,0.1837331
1563.0,0.22889,0.24863863,0.3227182,0.17455906
1564.0,0.24461,0.24697167,0.338407,0.15553632
1565.0,0.25726,0.23894961,0.329189,0.14871024
1566.0,0.26681,0.22541285,0.3226809,0.1281448
1567.0,0.27304,0.20830943,0.3150456,0.10157326
1568.0,0.27573,0.18704055,0.29927653,0.074804574
1569.0,0.27483,0.16786233,0.28112888,0.054595754
1570.0,0.27029,0.15131553,0.27270275,0.029928282
1571.0,0.26223,0.12657459,0.2630942,-0.00994499
1572.0,0.25068,0.09978735,0.22878459,-0.02920989
1573.0,0.23575,0.07573169,0.20065996,-0.049196593
1574.0,0.21758,0.049037058,0.17272139,-0.07464726
1575.0,0.19641,0.023753015,0.15307853,-0.10557249
1576.0,0.17258,-0.002251266,0.12657593,-0.13107847
1577.0,0.14649,-0.029001772,0.09613499,-0.15413854
1578.0,0.11857,-0.056368146,0.06743573,-0.18017201
1579.0,0.089277,-0.0810171,0.036909796,-0.198944
1580.0,0.058985,-0.10971262,0.00059162825,-0.22001687
1581.0,0.028112,-0.14005902,-0.035159618,-0.24495843
1582.0,-0.0028446,-0.1656068,-0.068301596,-0.262912
1583.0,-0.033495,-0.16007663,-0.06734635,-0.2528069
1584.0,-0.063433,-0.17480154,-0.08570155,-0.26390153
1585.0,-0.092328,-0.17990102,-0.0945487,-0.26525334
1586.0,-0.11991,-0.171337,-0.08332749,-0.2593465
1587.0,-0.14589,-0.1359744,-0.04888387,-0.22306494
1588.0,-0.16994,-0.11811858,-0.02870892,-0.20752823
1589.0,-0.19171,-0.09651663,-0.0053018034,-0.18773146
1590.0,-0.2109,-0.061948013,0.030003551,-0.15389958
1591.0,-0.22727,-0.029373296,0.06099607,-0.11974266
1592.0,-0.24061,-0.015831657,0.07600897,-0.10767228
1593.0,-0.25073,0.005032814,0.09728239,-0.08721676
1594.0,-0.25743,0.022681478,0.11486289,-0.06949994
1595.0,-0.26051,0.040863592,0.1333277,-0.051600505
1596.0,-0.25992,0.060353365,0.15503888,-0.034332145
1597.0,-0.25568,0.07838486,0.1714622,-0.01469247
1598.0,-0.24786,0.09983286,0.19149624,0.008169487
1599.0,-0.23645,0.11425993,0.20583084,0.022689007
1600.0,-0.22155,0.13394181,0.22794487,0.039938763
1601.0,-0.20339,0.15832311,0.25110456,0.06554166
1602.0,-0.18223,0.16767877,0.26000905,0.0753485
1603.0,-0.15841,0.17717984,0.27182144,0.08253825
1604.0,-0.13231,0.19354922,0.28478953,0.10230889
1605.0,-0.10435,0.20609272,0.29054517,0.12164025
1606.0,-0.074983,0.20854366,0.29157773,0.12550959
1607.0,-0.044666,0.21795899,0.29540753,0.14051044
1608.0,-0.013856,0.22188616,0.29712626,0.14664605
1609.0,0.017034,0.23814102,0.30740768,0.16887437
1610.0,0.047554,0.24943247,0.31488237,0.18398258
1611.0,0.077403,0.25449646,0.31687406,0.19211885
1612.0,0.10617,0.2556014,0.31741345,0.19378936
1613.0,0.13353,0.2499469,0.31032348,0.18957034
1614.0,0.1592,0.25112334,0.31357536,0.18867134
1615.0,0.18283,0.24795029,0.31518695,0.18071362
1616.0,0.20413,0.24834791,0.31943867,0.17725715
1617.0,0.2227,0.2431879,0.3226271,0.16374871
1618.0,0.2383,0.2398338,0.3257446,0.153923
1619.0,0.25075,0.23007865,0.3300981,0.1300592
1620.0,0.25985,0.21468934,0.3207141,0.1086646
1621.0,0.26536,0.19227959,0.2967941,0.0877651
1622.0,0.2672,0.17578171,0.29381445,0.05774898
1623.0,0.26532,0.15112181,0.26899418,0.033249438
1624.0,0.25972,0.13213068,0.2632323,0.0010290593
1625.0,0.2505,0.10867584,0.23594075,-0.01858908
1626.0,0.23762,0.08557222,0.21888721,-0.04774276
1627.0,0.22132,0.05847638,0.19356295,-0.076610185
1628.0,0.20185,0.03417789,0.1641043,-0.09574853
1629.0,0.17947,0.01038832,0.13975723,-0.118980594
1630.0,0.15457,-0.018867975,0.10587345,-0.1436094
1631.0,0.12758,-0.050600044,0.070223235,-0.17142332
1632.0,0.098951,-0.081021115,0.03160759,-0.19364983
1633.0,0.069124,-0.10771727,0.0009307787,-0.21636531
1634.0,0.038572,-0.13208078,-0.029510401,-0.23465115
1635.0,0.0077509,-0.15136051,-0.0577012,-0.24501982
1636.0,-0.022956,-0.17031299,-0.08319438,-0.2574316
1637.0,-0.053132,-0.18873453,-0.10287014,-0.27459893
1638.0,-0.082384,-0.18943103,-0.099869415,-0.27899265
1639.0,-0.11035,-0.16784565,-0.07627095,-0.25942034
1640.0,-0.13676,-0.14151606,-0.05060412,-0.232428
1641.0,-0.16125,-0.10661496,-0.01733619,-0.19589373
1642.0,-0.18337,-0.06550683,0.02306734,-0.154081
1643.0,-0.20285,-0.047782343,0.042755272,-0.13831995
1644.0,-0.2194,-0.032136943,0.059466306,-0.123740196
1645.0,-0.23277,0.0046284497,0.09282385,-0.08356695
1646.0,-0.24278,0.021363806,0.11028731,-0.06755969
1647.0,-0.24919,0.03314347,0.1237076,-0.057420664
1648.0,-0.25185,0.060565334,0.15136725,-0.030236576
1649.0,-0.25072,0.08427724,0.17244399,-0.003889501
1650.0,-0.24582,0.095603585,0.18501025,0.0061969236
1651.0,-0.23724,0.11460196,0.20433702,0.024866909
1652.0,-0.22496,0.1495724,0.24208002,0.057064787
1653.0,-0.20916,0.16204782,0.25509417,0.06900147
1654.0,-0.19012,0.17335406,0.2678615,0.07884662
1655.0,-0.1681,0.18717784,0.27852592,0.09582975
1656.0,-0.14352,0.19971189,0.28726277,0.11216101
1657.0,-0.11682,0.20807274,0.2931871,0.122958355
1658.0,-0.088394,0.21831207,0.2990409,0.13758323
1659.0,-0.058757,0.22652297,0.3041239,0.14892203
1660.0,-0.028325,0.2343887,0.30506513,0.16371226
1661.0,0.0024182,0.24476302,0.31075358,0.17877246
1662.0,0.033013,0.25359792,0.3152202,0.19197562
1663.0,0.063124,0.25635877,0.3150124,0.19770515
1664.0,0.092313,0.2545862,0.31495598,0.1942164
1665.0,0.12025,0.25206563,0.31383133,0.19029994
1666.0,0.1466,0.2531954,0.31732136,0.18906945
1667.0,0.17091,0.24980794,0.31898174,0.18063414
1668.0,0.19281,0.2493659,0.324543,0.1741888
1669.0,0.21199,0.24494782,0.32691872,0.16297692
1670.0,0.22814,0.23350911,0.32698393,0.14003429
1671.0,0.24109,0.22434403,0.32586706,0.122821
1672.0,0.25054,0.20551461,0.30792248,0.10310674
1673.0,0.25627,0.1875481,0.3014123,0.07368388
1674.0,0.25823,0.16197658,0.28648913,0.037464008
1675.0,0.25634,0.13876224,0.2683718,0.009152681
1676.0,0.25069,0.117533326,0.25028333,-0.015216678
1677.0,0.24123,0.08369539,0.2076174,-0.040226623
1678.0,0.22811,0.059537146,0.18363407,-0.06455979
1679.0,0.2115,0.032025486,0.16496344,-0.10091247
1680.0,0.19165,0.0027638138,0.13287497,-0.12734735
1681.0,0.16893,-0.025355322,0.09716586,-0.1478765
1682.0,0.14378,-0.053294383,0.0665635,-0.17315227
1683.0,0.11659,-0.08280834,0.03142161,-0.1970383
1684.0,0.087864,-0.108273804,-0.0016041845,-0.21494342
1685.0,0.05802,-0.14117536,-0.043915927,-0.23843479
1686.0,0.027542,-0.16306616,-0.06832652,-0.25780582
1687.0,-0.003092,-0.18197066,-0.09512098,-0.26882035
1688.0,-0.03347,-0.18495525,-0.09801274,-0.27189776
1689.0,-0.063206,-0.18017395,-0.09240898,-0.2679389
1690.0,-0.091908,-0.13318777,-0.046139345,-0.2202362
1691.0,-0.11914,-0.10279016,-0.015255503,-0.19032481
1692.0,-0.1446,-0.07592879,0.015131883,-0.16698948
1693.0,-0.16779,-0.06272193,0.02870553,-0.15414938
1694.0,-0.18836,-0.038711295,0.053554162,-0.13097675
1695.0,-0.20603,-0.01053569,0.08300728,-0.10407866
1696.0,-0.22046,0.0030780772,0.09737942,-0.09122326
1697.0,-0.23151,0.027248025,0.12138513,-0.06688908
1698.0,-0.23886,0.039795123,0.13702795,-0.057437703
1699.0,-0.24238,0.07647423,0.17332703,-0.020378567
1700.0,-0.24203,0.09049504,0.18602213,-0.005032055
1701.0,-0.23787,0.107144035,0.20238277,0.01190529
1702.0,-0.22987,0.13012992,0.22633216,0.033927687
1703.0,-0.21805,0.14593616,0.24205118,0.04982114
1704.0,-0.20267,0.1611687,0.2570239,0.065313496
1705.0,-0.18392,0.17830247,0.27320307,0.083401866
1706.0,-0.1622,0.18739721,0.28037366,0.09442075
1707.0,-0.13787,0.19804074,0.29003787,0.10604362
1708.0,-0.11135,0.2039506,0.29276595,0.11513525
1709.0,-0.083167,0.21172439,0.29581353,0.12763524
1710.0,-0.053721,0.22472985,0.30322188,0.1462378
1711.0,-0.023544,0.23296946,0.30425283,0.1616861
1712.0,0.0069707,0.2447525,0.31172192,0.17778307
1713.0,0.037308,0.24904741,0.31213766,0.18595718
1714.0,0.067087,0.24650748,0.31157157,0.1814434
1715.0,0.095925,0.24275744,0.30702895,0.17848594
1716.0,0.12341,0.24243294,0.30622473,0.17864114
1717.0,0.14911,0.23989646,0.31144425,0.16834867
1718.0,0.17256,0.23727518,0.32260257,0.1519478
1719.0,0.19341,0.22779427,0.31741953,0.138169
1720.0,0.21132,0.215965,0.31088746,0.121042565
1721.0,0.22605,0.19986753,0.3060422,0.093692884
1722.0,0.23734,0.18553442,0.30027673,0.07079211
1723.0,0.24488,0.1644973,0.2844363,0.044558324
1724.0,0.24855,0.14189057,0.26588303,0.017898105
1725.0,0.24837,0.12086003,0.25334248,-0.011622421
1726.0,0.24431,0.10285618,0.23853523,-0.03282287
1727.0,0.23634,0.079284966,0.21621922,-0.057649285
1728.0,0.22455,0.057807043,0.19208767,-0.07647358
1729.0,0.20915,0.029052163,0.1619193,-0.10381497
1730.0,0.19041,0.00082394364,0.12940526,-0.12775737
1731.0,0.16866,-0.02403097,0.10564467,-0.15370661
1732.0,0.14434,-0.054425646,0.069733694,-0.17858498
1733.0,0.11786,-0.084812194,0.02824048,-0.19786486
1734.0,0.089692,-0.11912614,-0.012519345,-0.22573294
1735.0,0.060328,-0.15224145,-0.05687748,-0.24760543
1736.0,0.030238,-0.17187624,-0.08039094,-0.26336154
1737.0,-0.0001172,-0.18706076,-0.09428442,-0.2798371
1738.0,-0.030295,-0.16820836,-0.0783747,-0.25804204
1739.0,-0.059872,-0.16308255,-0.07241952,-0.2537456
1740.0,-0.088426,-0.1298625,-0.03876152,-0.22096348
1741.0,-0.1155,-0.09662598,-0.002347365,-0.1909046
1742.0,-0.14072,-0.07847736,0.015287615,-0.17224234
1743.0,-0.16353,-0.039279968,0.054562107,-0.13312204
1744.0,-0.18359,-0.027385766,0.06619254,-0.120964065
1745.0,-0.20066,-0.0043889517,0.0888978,-0.0976757
1746.0,-0.21441,0.024096362,0.116606824,-0.0684141
1747.0,-0.22454,0.03508865,0.12811315,-0.057935856
1748.0,-0.23086,0.054489143,0.14948246,-0.04050418
1749.0,-0.23331,0.07350959,0.16632201,-0.01930283
1750.0,-0.23183,0.09340073,0.1877302,-0.0009287298
1751.0,-0.2264,0.111784175,0.20711361,0.016454741
1752.0,-0.21708,0.14073312,0.23565754,0.045808695
1753.0,-0.20396,0.15205336,0.24650201,0.0576047
1754.0,-0.18732,0.16719334,0.26224923,0.07213743
1755.0,-0.16746,0.18512636,0.2785727,0.09168001
1756.0,-0.14474,0.19463487,0.28523564,0.10403408
1757.0,-0.11962,0.20336486,0.29041517,0.116314545
1758.0,-0.092497,0.21320616,0.29504716,0.13136514
1759.0,-0.063942,0.22375016,0.29933435,0.14816599
1760.0,-0.034351,0.2343619,0.30410978,0.16461402
1761.0,-0.0042907,0.24885234,0.3119598,0.18574487
1762.0,0.025798,0.24789152,0.31033632,0.18544671
1763.0,0.055579,0.2438422,0.30656338,0.18112104
1764.0,0.084556,0.24388924,0.31026465,0.17751385
1765.0,0.11225,0.2433835,0.30967832,0.17708868
1766.0,0.13823,0.23677373,0.30725977,0.16628769
1767.0,0.16196,0.23153138,0.3096006,0.15346217
1768.0,0.18309,0.22508067,0.31556144,0.1345999
1769.0,0.2013,0.21491422,0.321702,0.10812642
1770.0,0.21627,0.20102255,0.31358504,0.08846004
1771.0,0.22769,0.18154275,0.29988462,0.0632009
1772.0,0.23532,0.1669404,0.29348505,0.04039578
1773.0,0.23905,0.14244682,0.27040642,0.014487192
1774.0,0.23887,0.11902438,0.25325567,-0.015206888
1775.0,0.23473,0.093351014,0.23019463,-0.043492608
1776.0,0.22662,0.06929867,0.20133272,-0.06273538
1777.0,0.21465,0.042841334,0.1719628,-0.08628014
1778.0,0.19905,0.016404666,0.14038175,-0.10757242
1779.0,0.18016,-0.010765049,0.11080914,-0.13233924
1780.0,0.15828,-0.040280793,0.07657848,-0.15714006
1781.0,0.13387,-0.072674334,0.0412497,-0.18659836
1782.0,0.10739,-0.103745826,0.0028176978,-0.21030936
1783.0,0.079289,-0.13549984,-0.038403764,-0.2325959
1784.0,0.050089,-0.15748416,-0.06317209,-0.25179625
1785.0,0.020283,-0.17438363,-0.08466998,-0.26409727
1786.0,-0.0097117,-0.14957362,-0.06119272,-0.23795453
1787.0,-0.039423,-0.13500163,-0.04565057,-0.22435269
1788.0,-0.068384,-0.12793832,-0.034803435,-0.2210732
1789.0,-0.096135,-0.107467376,-0.014532842,-0.2004019
1790.0,-0.12216,-0.075790085,0.015989698,-0.16756988
1791.0,-0.14601,-0.05956838,0.03364632,-0.15278308
1792.0,-0.16722,-0.03456989,0.059076622,-0.1282164
1793.0,-0.18553,-0.00990274,0.08359047,-0.10339595
1794.0,-0.20056,0.003071622,0.096078075,-0.08993483
1795.0,-0.21199,0.029607018,0.1195981,-0.060384057
1796.0,-0.21963,0.056758758,0.14708413,-0.033566613
1797.0,-0.22338,0.072969235,0.16493812,-0.018999651
1798.0,-0.22315,0.0941921,0.18615627,0.0022279397
1799.0,-0.21892,0.116431534,0.21024105,0.022622012
1800.0,-0.21073,0.130879,0.22616981,0.03558819
1801.0,-0.19868,0.15353219,0.24694861,0.06011577
1802.0,-0.18299,0.16555764,0.25781506,0.073300205
1803.0,-0.16397,0.18064144,0.27325976,0.08802314
1804.0,-0.14206,0.19018911,0.2830181,0.09736009
1805.0,-0.11764,0.20435743,0.28802747,0.120687395
1806.0,-0.091172,0.21366705,0.2928146,0.13451949
1807.0,-0.063165,0.2261831,0.29860026,0.15376593
1808.0,-0.034072,0.23438956,0.30209035,0.16668877
1809.0,-0.0044182,0.24386509,0.3084686,0.17926157
1810.0,0.025338,0.2436288,0.3053026,0.18195501
1811.0,0.05473,0.24214992,0.30444303,0.1798568
1812.0,0.083315,0.2404128,0.30669558,0.17413004
1813.0,0.11057,0.2434927,0.31634954,0.17063585
1814.0,0.13596,0.23819861,0.3249863,0.15141091
1815.0,0.15903,0.23204182,0.3232915,0.14079213
1816.0,0.17943,0.22639717,0.32554758,0.12724678
1817.0,0.19677,0.21232234,0.3228368,0.10180789
1818.0,0.21075,0.19140959,0.3029387,0.07988049
1819.0,0.22101,0.17014378,0.28369367,0.05659391
1820.0,0.22742,0.14765193,0.2763968,0.018907025
1821.0,0.22993,0.117588855,0.23919947,-0.004021764
1822.0,0.22841,0.094091736,0.21450274,-0.026319265
1823.0,0.22286,0.061346125,0.18205203,-0.059359778
1824.0,0.21335,0.034802195,0.15594155,-0.086337164
1825.0,0.20004,0.008558315,0.1326767,-0.11556007
1826.0,0.18321,-0.022527173,0.10302395,-0.1480783
1827.0,0.16318,-0.056052417,0.06378049,-0.17588532
1828.0,0.14042,-0.08673676,0.023505785,-0.19697931
1829.0,0.11533,-0.1158009,-0.013547048,-0.21805476
1830.0,0.088358,-0.14640749,-0.051017925,-0.24179704
1831.0,0.060059,-0.1793698,-0.08799446,-0.27074516
1832.0,0.030919,-0.17944948,-0.0875915,-0.27130747
1833.0,0.0013596,-0.18087156,-0.090379335,-0.2713638
1834.0,-0.028084,-0.14570802,-0.058137484,-0.23327857
1835.0,-0.056958,-0.11997236,-0.029226102,-0.21071863
1836.0,-0.08475,-0.08770154,0.0025677085,-0.17797078
1837.0,-0.11091,-0.06657828,0.023795739,-0.15695229
1838.0,-0.13492,-0.04795641,0.043187622,-0.13910045
1839.0,-0.15638,-0.033567604,0.058556054,-0.12569126
1840.0,-0.17493,-0.009213727,0.08509289,-0.10352035
1841.0,-0.19023,0.010228685,0.10345141,-0.08299404
1842.0,-0.20192,0.028825777,0.122979134,-0.065327585
1843.0,-0.20979,0.05359738,0.14757968,-0.040384922
1844.0,-0.21374,0.08138342,0.17676543,-0.013998583
1845.0,-0.21368,0.1001841,0.19674139,0.0036268085
1846.0,-0.20958,0.1292354,0.22351423,0.034956582
1847.0,-0.20144,0.14512973,0.23966254,0.050596908
1848.0,-0.18946,0.15977992,0.25462508,0.064934775
1849.0,-0.17385,0.17297296,0.26573002,0.0802159
1850.0,-0.15494,0.18701552,0.2762477,0.097783335
1851.0,-0.13316,0.19626991,0.28203148,0.11050835
1852.0,-0.10891,0.20449904,0.2888885,0.12010957
1853.0,-0.082667,0.2203013,0.29784837,0.14275423
1854.0,-0.054935,0.22389007,0.29535463,0.1524255
1855.0,-0.026206,0.24153244,0.30624703,0.17681786
1856.0,0.0030458,0.23806278,0.30113775,0.17498782
1857.0,0.032321,0.2389472,0.30346885,0.17442554
1858.0,0.061125,0.24042279,0.31020373,0.17064184
1859.0,0.088929,0.23556314,0.30863374,0.16249254
1860.0,0.11518,0.23366211,0.31541166,0.15191257
1861.0,0.13933,0.22622173,0.31894135,0.1335021
1862.0,0.16102,0.21812046,0.31354684,0.122694075
1863.0,0.17984,0.20336673,0.3162992,0.09043425
1864.0,0.19541,0.18595585,0.30051383,0.07139788
1865.0,0.20737,0.17148189,0.295152,0.04781176
1866.0,0.21555,0.15057549,0.2829159,0.018235072
1867.0,0.21982,0.12785734,0.25893316,-0.003218472
1868.0,0.22007,0.10637715,0.24941495,-0.036660664
1869.0,0.21626,0.07166328,0.2002475,-0.056920923
1870.0,0.20843,0.040051553,0.1647886,-0.084685504
1871.0,0.19668,0.013952861,0.14017718,-0.11227145
1872.0,0.18132,-0.01245797,0.11373833,-0.13865426
1873.0,0.16267,-0.04017521,0.080429375,-0.1607798
1874.0,0.1411,-0.07594717,0.033677317,-0.18557167
1875.0,0.11706,-0.11190103,-0.009257272,-0.21454479
1876.0,0.091064,-0.14542402,-0.04725167,-0.24359637
1877.0,0.063563,-0.15203944,-0.05882197,-0.2452569
1878.0,0.035053,-0.16916196,-0.078873545,-0.25945038
